model_name,prompt_idx,prompt_type,layer_idx,head_idx,sketch_dim,theta_elim,elimination_rate,resurrection_rate,false_elimination_rate,top8_overlap,top16_overlap,top32_overlap,rank_correlation,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count
gpt2,13,retrieval,3,0,32,0.3,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.35,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.4,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.45,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.5,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.55,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.6,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.65,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.7,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.75,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.8,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.85,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.9,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,0,32,0.95,0.9259259259259259,0.07407407407407407,0.875,0.5,0.5625,0.8125,0.9108516356222778,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.05,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.1,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.15,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.2,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.25,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.3,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.35,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.4,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.45,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.5,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.55,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.6,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.65,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.7,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.75,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.8,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.85,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.9,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,1,32,0.95,0.9259259259259259,0.07407407407407407,0.875,0.75,0.875,0.90625,0.9802798628486702,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.05,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.1,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.15,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.2,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.25,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.3,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.35,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.4,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.45,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.5,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.55,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.6,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.65,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.7,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.75,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.8,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.85,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.9,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,2,32,0.95,0.9259259259259259,0.07407407407407407,0.875,0.75,0.75,0.875,0.9688629413400056,50,28,54,4,32
gpt2,13,retrieval,3,3,32,0.05,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.1,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.15,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.2,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.25,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.3,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.35,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.4,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.45,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.5,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.55,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.6,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.65,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.7,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.75,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.8,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.85,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.9,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,3,32,0.95,0.018518518518518517,0.9814814814814815,0.03125,0.125,0.625,0.84375,0.9011583727180057,1,1,54,53,32
gpt2,13,retrieval,3,4,32,0.05,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.1,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.15,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.2,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.25,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.3,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.35,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.4,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.45,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.5,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.55,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.6,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.65,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.7,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.75,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.8,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.85,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.9,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,4,32,0.95,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.75,0.84375,0.935483273097952,53,31,54,1,32
gpt2,13,retrieval,3,5,32,0.05,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.1,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.15,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.2,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.25,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.3,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.35,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.4,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.45,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.5,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.55,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.6,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.65,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.7,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.75,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.8,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.85,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.9,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,5,32,0.95,0.7222222222222222,0.2777777777777778,0.5625,0.75,0.625,0.84375,0.9509962005374849,39,18,54,15,32
gpt2,13,retrieval,3,6,32,0.05,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.1,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.15,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.2,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.25,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.3,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.35,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.4,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.45,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.5,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.55,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.6,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.65,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.7,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.75,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.8,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.85,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.9,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,6,32,0.95,0.9814814814814815,0.018518518518518517,0.96875,0.5,0.5,0.78125,0.8994347141136132,53,31,54,1,32
gpt2,13,retrieval,3,7,32,0.05,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.1,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.15,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.2,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.25,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.3,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.35,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.4,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.45,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.5,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.55,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.6,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.65,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.7,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.75,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.8,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.85,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.9,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,7,32,0.95,0.3333333333333333,0.6666666666666666,0.03125,0.375,0.375,0.9375,0.9372625335928089,18,1,54,36,32
gpt2,13,retrieval,3,8,32,0.05,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.1,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.15,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.2,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.25,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.3,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.35,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.4,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.45,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.5,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.55,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.6,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.65,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.7,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.75,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.8,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.85,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.9,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,8,32,0.95,0.8148148148148148,0.18518518518518517,0.6875,0.875,0.8125,0.875,0.9702159206746362,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.05,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.1,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.15,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.2,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.25,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.3,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.35,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.4,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.45,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.5,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.55,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.6,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.65,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.7,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
gpt2,13,retrieval,3,9,32,0.75,0.8148148148148148,0.18518518518518517,0.6875,0.5,0.75,0.875,0.9665091279770179,44,22,54,10,32
