model_name,prompt_idx,prompt_type,prompt_length,layer_idx,head_idx,sketch_dim,theta,topk_overlap,rank_correlation,false_elimination_rate,elimination_rate,num_tokens
gpt2,0,short,10,3,5,16,0.1,0.875,0.8857142857142859,0.875,0.9,10
gpt2,0,short,10,3,6,16,0.1,1.0,0.9506493506493507,0.875,0.9,10
gpt2,0,short,10,3,7,16,0.1,1.0,0.9480519480519481,0.0,0.0,10
gpt2,0,short,10,3,8,16,0.1,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,16,0.1,0.875,0.9636363636363637,0.625,0.7,10
gpt2,0,short,10,3,10,16,0.1,0.75,0.9142857142857144,0.875,0.9,10
gpt2,0,short,10,3,11,16,0.1,0.75,0.8675324675324677,0.875,0.9,10
gpt2,0,short,10,3,0,16,0.3,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,16,0.3,0.875,0.9376623376623378,0.75,0.8,10
gpt2,0,short,10,3,2,16,0.3,0.875,0.8779220779220781,0.875,0.9,10
gpt2,0,short,10,3,3,16,0.3,0.875,0.9636363636363637,0.875,0.9,10
gpt2,0,short,10,3,4,16,0.3,0.75,0.8337662337662339,0.875,0.9,10
gpt2,0,short,10,3,5,16,0.3,0.875,0.8857142857142859,0.875,0.9,10
gpt2,0,short,10,3,6,16,0.3,1.0,0.9506493506493507,0.875,0.9,10
gpt2,0,short,10,3,7,16,0.3,1.0,0.9480519480519481,0.0,0.0,10
gpt2,0,short,10,3,8,16,0.3,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,16,0.3,0.875,0.9636363636363637,0.625,0.7,10
gpt2,0,short,10,3,10,16,0.3,0.75,0.9142857142857144,0.875,0.9,10
gpt2,0,short,10,3,11,16,0.3,0.75,0.8675324675324677,0.875,0.9,10
gpt2,0,short,10,3,0,16,0.5,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,16,0.5,0.875,0.9376623376623378,0.75,0.8,10
gpt2,0,short,10,3,2,16,0.5,0.875,0.8779220779220781,0.875,0.9,10
gpt2,0,short,10,3,3,16,0.5,0.875,0.9636363636363637,0.875,0.9,10
gpt2,0,short,10,3,4,16,0.5,0.75,0.8337662337662339,0.875,0.9,10
gpt2,0,short,10,3,5,16,0.5,0.875,0.8857142857142859,0.875,0.9,10
gpt2,0,short,10,3,6,16,0.5,1.0,0.9506493506493507,0.875,0.9,10
gpt2,0,short,10,3,7,16,0.5,1.0,0.9480519480519481,0.0,0.0,10
gpt2,0,short,10,3,8,16,0.5,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,16,0.5,0.875,0.9636363636363637,0.625,0.7,10
gpt2,0,short,10,3,10,16,0.5,0.75,0.9142857142857144,0.875,0.9,10
gpt2,0,short,10,3,11,16,0.5,0.75,0.8675324675324677,0.875,0.9,10
gpt2,0,short,10,3,0,16,0.7,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,16,0.7,0.875,0.9376623376623378,0.75,0.8,10
gpt2,0,short,10,3,2,16,0.7,0.875,0.8779220779220781,0.875,0.9,10
gpt2,0,short,10,3,3,16,0.7,0.875,0.9636363636363637,0.875,0.9,10
gpt2,0,short,10,3,4,16,0.7,0.75,0.8337662337662339,0.875,0.9,10
gpt2,0,short,10,3,5,16,0.7,0.875,0.8857142857142859,0.875,0.9,10
gpt2,0,short,10,3,6,16,0.7,1.0,0.9506493506493507,0.875,0.9,10
gpt2,0,short,10,3,7,16,0.7,1.0,0.9480519480519481,0.0,0.0,10
gpt2,0,short,10,3,8,16,0.7,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,16,0.7,0.875,0.9636363636363637,0.625,0.7,10
gpt2,0,short,10,3,10,16,0.7,0.75,0.9142857142857144,0.875,0.9,10
gpt2,0,short,10,3,11,16,0.7,0.75,0.8675324675324677,0.875,0.9,10
gpt2,0,short,10,3,0,16,0.9,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,16,0.9,0.875,0.9376623376623378,0.75,0.8,10
gpt2,0,short,10,3,2,16,0.9,0.875,0.8779220779220781,0.875,0.9,10
gpt2,0,short,10,3,3,16,0.9,0.875,0.9636363636363637,0.875,0.9,10
gpt2,0,short,10,3,4,16,0.9,0.75,0.8337662337662339,0.875,0.9,10
gpt2,0,short,10,3,5,16,0.9,0.875,0.8857142857142859,0.875,0.9,10
gpt2,0,short,10,3,6,16,0.9,1.0,0.9506493506493507,0.875,0.9,10
gpt2,0,short,10,3,7,16,0.9,1.0,0.9480519480519481,0.0,0.0,10
gpt2,0,short,10,3,8,16,0.9,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,16,0.9,0.875,0.9636363636363637,0.625,0.7,10
gpt2,0,short,10,3,10,16,0.9,0.75,0.9142857142857144,0.875,0.9,10
gpt2,0,short,10,3,11,16,0.9,0.75,0.8675324675324677,0.875,0.9,10
gpt2,0,short,10,3,0,32,0.1,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,32,0.1,1.0,0.9974025974025975,0.875,0.9,10
gpt2,0,short,10,3,2,32,0.1,0.875,0.8961038961038963,0.875,0.9,10
gpt2,0,short,10,3,3,32,0.1,0.875,0.9818181818181819,0.5,0.6,10
gpt2,0,short,10,3,4,32,0.1,0.75,0.9246753246753248,0.875,0.9,10
gpt2,0,short,10,3,5,32,0.1,1.0,0.9506493506493507,0.75,0.8,10
gpt2,0,short,10,3,6,32,0.1,0.75,0.7792207792207794,1.0,1.0,10
gpt2,0,short,10,3,7,32,0.1,0.875,0.8987012987012988,0.875,0.9,10
gpt2,0,short,10,3,8,32,0.1,1.0,0.9766233766233767,0.0,0.0,10
gpt2,0,short,10,3,9,32,0.1,0.875,0.9818181818181819,0.375,0.5,10
gpt2,0,short,10,3,10,32,0.1,0.875,0.9610389610389611,0.875,0.9,10
gpt2,0,short,10,3,11,32,0.1,0.875,0.9792207792207793,0.625,0.7,10
gpt2,0,short,10,3,0,32,0.3,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,32,0.3,1.0,0.9974025974025975,0.875,0.9,10
gpt2,0,short,10,3,2,32,0.3,0.875,0.8961038961038963,0.875,0.9,10
gpt2,0,short,10,3,3,32,0.3,0.875,0.9818181818181819,0.5,0.6,10
gpt2,0,short,10,3,4,32,0.3,0.75,0.9246753246753248,0.875,0.9,10
gpt2,0,short,10,3,5,32,0.3,1.0,0.9506493506493507,0.75,0.8,10
gpt2,0,short,10,3,6,32,0.3,0.75,0.7792207792207794,1.0,1.0,10
gpt2,0,short,10,3,7,32,0.3,0.875,0.8987012987012988,0.875,0.9,10
gpt2,0,short,10,3,8,32,0.3,1.0,0.9766233766233767,0.0,0.0,10
gpt2,0,short,10,3,9,32,0.3,0.875,0.9818181818181819,0.375,0.5,10
gpt2,0,short,10,3,10,32,0.3,0.875,0.9610389610389611,0.875,0.9,10
gpt2,0,short,10,3,11,32,0.3,0.875,0.9792207792207793,0.625,0.7,10
gpt2,0,short,10,3,0,32,0.5,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,32,0.5,1.0,0.9974025974025975,0.875,0.9,10
gpt2,0,short,10,3,2,32,0.5,0.875,0.8961038961038963,0.875,0.9,10
gpt2,0,short,10,3,3,32,0.5,0.875,0.9818181818181819,0.5,0.6,10
gpt2,0,short,10,3,4,32,0.5,0.75,0.9246753246753248,0.875,0.9,10
gpt2,0,short,10,3,5,32,0.5,1.0,0.9506493506493507,0.75,0.8,10
gpt2,0,short,10,3,6,32,0.5,0.75,0.7792207792207794,1.0,1.0,10
gpt2,0,short,10,3,7,32,0.5,0.875,0.8987012987012988,0.875,0.9,10
gpt2,0,short,10,3,8,32,0.5,1.0,0.9766233766233767,0.0,0.0,10
gpt2,0,short,10,3,9,32,0.5,0.875,0.9818181818181819,0.375,0.5,10
gpt2,0,short,10,3,10,32,0.5,0.875,0.9610389610389611,0.875,0.9,10
gpt2,0,short,10,3,11,32,0.5,0.875,0.9792207792207793,0.625,0.7,10
gpt2,0,short,10,3,0,32,0.7,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,32,0.7,1.0,0.9974025974025975,0.875,0.9,10
gpt2,0,short,10,3,2,32,0.7,0.875,0.8961038961038963,0.875,0.9,10
gpt2,0,short,10,3,3,32,0.7,0.875,0.9818181818181819,0.5,0.6,10
gpt2,0,short,10,3,4,32,0.7,0.75,0.9246753246753248,0.875,0.9,10
gpt2,0,short,10,3,5,32,0.7,1.0,0.9506493506493507,0.75,0.8,10
gpt2,0,short,10,3,6,32,0.7,0.75,0.7792207792207794,1.0,1.0,10
gpt2,0,short,10,3,7,32,0.7,0.875,0.8987012987012988,0.875,0.9,10
gpt2,0,short,10,3,8,32,0.7,1.0,0.9766233766233767,0.0,0.0,10
gpt2,0,short,10,3,9,32,0.7,0.875,0.9818181818181819,0.375,0.5,10
gpt2,0,short,10,3,10,32,0.7,0.875,0.9610389610389611,0.875,0.9,10
gpt2,0,short,10,3,11,32,0.7,0.875,0.9792207792207793,0.625,0.7,10
gpt2,0,short,10,3,0,32,0.9,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,32,0.9,1.0,0.9974025974025975,0.875,0.9,10
gpt2,0,short,10,3,2,32,0.9,0.875,0.8961038961038963,0.875,0.9,10
gpt2,0,short,10,3,3,32,0.9,0.875,0.9818181818181819,0.5,0.6,10
gpt2,0,short,10,3,4,32,0.9,0.75,0.9246753246753248,0.875,0.9,10
gpt2,0,short,10,3,5,32,0.9,1.0,0.9506493506493507,0.75,0.8,10
gpt2,0,short,10,3,6,32,0.9,0.75,0.7792207792207794,1.0,1.0,10
gpt2,0,short,10,3,7,32,0.9,0.875,0.8987012987012988,0.875,0.9,10
gpt2,0,short,10,3,8,32,0.9,1.0,0.9766233766233767,0.0,0.0,10
gpt2,0,short,10,3,9,32,0.9,0.875,0.9818181818181819,0.375,0.5,10
gpt2,0,short,10,3,10,32,0.9,0.875,0.9610389610389611,0.875,0.9,10
gpt2,0,short,10,3,11,32,0.9,0.875,0.9792207792207793,0.625,0.7,10
gpt2,0,short,10,3,0,64,0.1,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,64,0.1,1.0,0.9688311688311689,0.875,0.9,10
gpt2,0,short,10,3,2,64,0.1,1.0,0.9350649350649352,0.875,0.9,10
gpt2,0,short,10,3,3,64,0.1,0.875,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,3,4,64,0.1,0.875,0.9324675324675326,0.875,0.9,10
gpt2,0,short,10,3,5,64,0.1,1.0,0.9896103896103897,0.75,0.8,10
gpt2,0,short,10,3,6,64,0.1,0.875,0.9714285714285715,0.625,0.7,10
gpt2,0,short,10,3,7,64,0.1,0.875,0.9792207792207793,0.375,0.5,10
gpt2,0,short,10,3,8,64,0.1,0.875,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,64,0.1,0.875,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,10,64,0.1,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,11,64,0.1,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,0,64,0.3,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,64,0.3,1.0,0.9688311688311689,0.875,0.9,10
gpt2,0,short,10,3,2,64,0.3,1.0,0.9350649350649352,0.875,0.9,10
gpt2,0,short,10,3,3,64,0.3,0.875,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,3,4,64,0.3,0.875,0.9324675324675326,0.875,0.9,10
gpt2,0,short,10,3,5,64,0.3,1.0,0.9896103896103897,0.75,0.8,10
gpt2,0,short,10,3,6,64,0.3,0.875,0.9714285714285715,0.625,0.7,10
gpt2,0,short,10,3,7,64,0.3,0.875,0.9792207792207793,0.375,0.5,10
gpt2,0,short,10,3,8,64,0.3,0.875,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,64,0.3,0.875,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,10,64,0.3,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,11,64,0.3,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,0,64,0.5,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,64,0.5,1.0,0.9688311688311689,0.875,0.9,10
gpt2,0,short,10,3,2,64,0.5,1.0,0.9350649350649352,0.875,0.9,10
gpt2,0,short,10,3,3,64,0.5,0.875,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,3,4,64,0.5,0.875,0.9324675324675326,0.875,0.9,10
gpt2,0,short,10,3,5,64,0.5,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,6,64,0.5,0.875,0.9714285714285715,0.625,0.7,10
gpt2,0,short,10,3,7,64,0.5,0.875,0.9792207792207793,0.375,0.5,10
gpt2,0,short,10,3,8,64,0.5,0.875,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,64,0.5,0.875,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,10,64,0.5,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,11,64,0.5,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,0,64,0.7,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,64,0.7,1.0,0.9688311688311689,0.875,0.9,10
gpt2,0,short,10,3,2,64,0.7,1.0,0.9350649350649352,0.875,0.9,10
gpt2,0,short,10,3,3,64,0.7,0.875,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,3,4,64,0.7,0.875,0.9324675324675326,0.875,0.9,10
gpt2,0,short,10,3,5,64,0.7,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,6,64,0.7,0.875,0.9714285714285715,0.625,0.7,10
gpt2,0,short,10,3,7,64,0.7,0.875,0.9792207792207793,0.375,0.5,10
gpt2,0,short,10,3,8,64,0.7,0.875,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,64,0.7,0.875,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,10,64,0.7,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,11,64,0.7,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,0,64,0.9,1.0,0.9870129870129871,0.75,0.8,10
gpt2,0,short,10,3,1,64,0.9,1.0,0.9688311688311689,0.875,0.9,10
gpt2,0,short,10,3,2,64,0.9,1.0,0.9350649350649352,0.875,0.9,10
gpt2,0,short,10,3,3,64,0.9,0.875,0.9142857142857144,0.875,0.9,10
gpt2,0,short,10,3,4,64,0.9,0.875,0.9324675324675326,0.875,0.9,10
gpt2,0,short,10,3,5,64,0.9,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,6,64,0.9,0.875,0.9714285714285715,0.625,0.7,10
gpt2,0,short,10,3,7,64,0.9,0.875,0.9792207792207793,0.375,0.5,10
gpt2,0,short,10,3,8,64,0.9,0.875,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,9,64,0.9,0.875,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,3,10,64,0.9,1.0,0.9896103896103897,0.875,0.9,10
gpt2,0,short,10,3,11,64,0.9,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,6,0,8,0.1,0.875,0.9246753246753248,0.125,0.2,10
gpt2,0,short,10,6,1,8,0.1,0.75,0.8935064935064937,0.125,0.1,10
gpt2,0,short,10,6,2,8,0.1,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,6,3,8,0.1,0.875,0.8545454545454547,0.5,0.6,10
gpt2,0,short,10,6,4,8,0.1,0.75,0.9116883116883118,0.0,0.0,10
gpt2,0,short,10,6,5,8,0.1,0.875,0.903896103896104,0.875,0.9,10
gpt2,0,short,10,6,6,8,0.1,0.875,0.9064935064935066,0.75,0.8,10
gpt2,0,short,10,6,7,8,0.1,0.875,0.8623376623376625,0.125,0.1,10
gpt2,0,short,10,6,8,8,0.1,0.875,0.8259740259740261,0.0,0.0,10
gpt2,0,short,10,6,9,8,0.1,0.75,0.8857142857142859,0.375,0.5,10
gpt2,0,short,10,6,10,8,0.1,0.875,0.9532467532467533,0.125,0.2,10
gpt2,0,short,10,6,11,8,0.1,0.875,0.8597402597402599,0.0,0.0,10
gpt2,0,short,10,6,0,8,0.3,0.875,0.9246753246753248,0.125,0.2,10
gpt2,0,short,10,6,1,8,0.3,0.75,0.8935064935064937,0.125,0.1,10
gpt2,0,short,10,6,2,8,0.3,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,6,3,8,0.3,0.875,0.8545454545454547,0.5,0.6,10
gpt2,0,short,10,6,4,8,0.3,0.75,0.9116883116883118,0.0,0.0,10
gpt2,0,short,10,6,5,8,0.3,0.875,0.903896103896104,0.875,0.9,10
gpt2,0,short,10,6,6,8,0.3,0.875,0.9064935064935066,0.75,0.8,10
gpt2,0,short,10,6,7,8,0.3,0.875,0.8623376623376625,0.125,0.1,10
gpt2,0,short,10,6,8,8,0.3,0.875,0.8259740259740261,0.0,0.0,10
gpt2,0,short,10,6,9,8,0.3,0.75,0.8857142857142859,0.375,0.5,10
gpt2,0,short,10,6,10,8,0.3,0.875,0.9532467532467533,0.125,0.2,10
gpt2,0,short,10,6,11,8,0.3,0.875,0.8597402597402599,0.0,0.0,10
gpt2,0,short,10,6,0,8,0.5,0.875,0.9246753246753248,0.125,0.2,10
gpt2,0,short,10,6,1,8,0.5,0.75,0.8935064935064937,0.125,0.1,10
gpt2,0,short,10,6,2,8,0.5,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,6,3,8,0.5,0.875,0.8545454545454547,0.5,0.6,10
gpt2,0,short,10,6,4,8,0.5,0.75,0.9116883116883118,0.0,0.0,10
gpt2,0,short,10,6,5,8,0.5,0.875,0.903896103896104,0.875,0.9,10
gpt2,0,short,10,6,6,8,0.5,0.875,0.9064935064935066,0.75,0.8,10
gpt2,0,short,10,6,7,8,0.5,0.875,0.8623376623376625,0.125,0.1,10
gpt2,0,short,10,6,8,8,0.5,0.875,0.8259740259740261,0.0,0.0,10
gpt2,0,short,10,6,9,8,0.5,0.75,0.8857142857142859,0.375,0.5,10
gpt2,0,short,10,6,10,8,0.5,0.875,0.9532467532467533,0.125,0.2,10
gpt2,0,short,10,6,11,8,0.5,0.875,0.8597402597402599,0.0,0.0,10
gpt2,0,short,10,6,0,8,0.7,0.875,0.9246753246753248,0.125,0.2,10
gpt2,0,short,10,6,1,8,0.7,0.75,0.8935064935064937,0.125,0.1,10
gpt2,0,short,10,6,2,8,0.7,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,6,3,8,0.7,0.875,0.8545454545454547,0.5,0.6,10
gpt2,0,short,10,6,4,8,0.7,0.75,0.9116883116883118,0.0,0.0,10
gpt2,0,short,10,6,5,8,0.7,0.875,0.903896103896104,0.875,0.9,10
gpt2,0,short,10,6,6,8,0.7,0.875,0.9064935064935066,0.75,0.8,10
gpt2,0,short,10,6,7,8,0.7,0.875,0.8623376623376625,0.125,0.1,10
gpt2,0,short,10,6,8,8,0.7,0.875,0.8259740259740261,0.0,0.0,10
gpt2,0,short,10,6,9,8,0.7,0.75,0.8857142857142859,0.375,0.5,10
gpt2,0,short,10,6,10,8,0.7,0.875,0.9532467532467533,0.125,0.2,10
gpt2,0,short,10,6,11,8,0.7,0.875,0.8597402597402599,0.0,0.0,10
gpt2,0,short,10,6,0,8,0.9,0.875,0.9246753246753248,0.125,0.2,10
gpt2,0,short,10,6,1,8,0.9,0.75,0.8935064935064937,0.125,0.1,10
gpt2,0,short,10,6,2,8,0.9,1.0,0.9714285714285715,0.875,0.9,10
gpt2,0,short,10,6,3,8,0.9,0.875,0.8545454545454547,0.5,0.6,10
gpt2,0,short,10,6,4,8,0.9,0.75,0.9116883116883118,0.0,0.0,10
gpt2,0,short,10,6,5,8,0.9,0.875,0.903896103896104,0.875,0.9,10
gpt2,0,short,10,6,6,8,0.9,0.875,0.9064935064935066,0.75,0.8,10
gpt2,0,short,10,6,7,8,0.9,0.875,0.8623376623376625,0.125,0.1,10
gpt2,0,short,10,6,8,8,0.9,0.875,0.8259740259740261,0.0,0.0,10
gpt2,0,short,10,6,9,8,0.9,0.75,0.8857142857142859,0.375,0.5,10
gpt2,0,short,10,6,10,8,0.9,0.875,0.9532467532467533,0.125,0.2,10
gpt2,0,short,10,6,11,8,0.9,0.875,0.8597402597402599,0.0,0.0,10
gpt2,0,short,10,6,0,16,0.1,0.875,0.9454545454545455,0.75,0.8,10
gpt2,0,short,10,6,1,16,0.1,0.875,0.9272727272727274,0.875,0.9,10
gpt2,0,short,10,6,2,16,0.1,1.0,0.9558441558441559,0.75,0.8,10
gpt2,0,short,10,6,3,16,0.1,1.0,0.9714285714285715,0.25,0.4,10
gpt2,0,short,10,6,4,16,0.1,0.75,0.794805194805195,0.625,0.5,10
gpt2,0,short,10,6,5,16,0.1,0.75,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,6,6,16,0.1,0.875,0.9324675324675326,0.375,0.5,10
gpt2,0,short,10,6,7,16,0.1,0.875,0.9870129870129871,0.25,0.4,10
gpt2,0,short,10,6,8,16,0.1,0.875,0.9012987012987014,0.125,0.3,10
gpt2,0,short,10,6,9,16,0.1,0.875,0.9402597402597404,0.0,0.0,10
gpt2,0,short,10,6,10,16,0.1,0.875,0.8857142857142859,0.125,0.1,10
gpt2,0,short,10,6,11,16,0.1,1.0,0.9922077922077923,0.125,0.3,10
gpt2,0,short,10,6,0,16,0.3,0.875,0.9454545454545455,0.75,0.8,10
gpt2,0,short,10,6,1,16,0.3,0.875,0.9272727272727274,0.875,0.9,10
gpt2,0,short,10,6,2,16,0.3,1.0,0.9558441558441559,0.75,0.8,10
gpt2,0,short,10,6,3,16,0.3,1.0,0.9714285714285715,0.25,0.4,10
gpt2,0,short,10,6,4,16,0.3,0.75,0.794805194805195,0.625,0.5,10
gpt2,0,short,10,6,5,16,0.3,0.75,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,6,6,16,0.3,0.875,0.9324675324675326,0.375,0.5,10
gpt2,0,short,10,6,7,16,0.3,0.875,0.9870129870129871,0.25,0.4,10
gpt2,0,short,10,6,8,16,0.3,0.875,0.9012987012987014,0.125,0.3,10
gpt2,0,short,10,6,9,16,0.3,0.875,0.9402597402597404,0.0,0.0,10
gpt2,0,short,10,6,10,16,0.3,0.875,0.8857142857142859,0.125,0.1,10
gpt2,0,short,10,6,11,16,0.3,1.0,0.9922077922077923,0.125,0.3,10
gpt2,0,short,10,6,0,16,0.5,0.875,0.9454545454545455,0.75,0.8,10
gpt2,0,short,10,6,1,16,0.5,0.875,0.9272727272727274,0.875,0.9,10
gpt2,0,short,10,6,2,16,0.5,1.0,0.9558441558441559,0.75,0.8,10
gpt2,0,short,10,6,3,16,0.5,1.0,0.9714285714285715,0.25,0.4,10
gpt2,0,short,10,6,4,16,0.5,0.75,0.794805194805195,0.625,0.5,10
gpt2,0,short,10,6,5,16,0.5,0.75,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,6,6,16,0.5,0.875,0.9324675324675326,0.375,0.5,10
gpt2,0,short,10,6,7,16,0.5,0.875,0.9870129870129871,0.25,0.4,10
gpt2,0,short,10,6,8,16,0.5,0.875,0.9012987012987014,0.125,0.3,10
gpt2,0,short,10,6,9,16,0.5,0.875,0.9402597402597404,0.0,0.0,10
gpt2,0,short,10,6,10,16,0.5,0.875,0.8857142857142859,0.125,0.1,10
gpt2,0,short,10,6,11,16,0.5,1.0,0.9922077922077923,0.125,0.3,10
gpt2,0,short,10,6,0,16,0.7,0.875,0.9454545454545455,0.75,0.8,10
gpt2,0,short,10,6,1,16,0.7,0.875,0.9272727272727274,0.875,0.9,10
gpt2,0,short,10,6,2,16,0.7,1.0,0.9558441558441559,0.75,0.8,10
gpt2,0,short,10,6,3,16,0.7,1.0,0.9714285714285715,0.25,0.4,10
gpt2,0,short,10,6,4,16,0.7,0.75,0.794805194805195,0.625,0.5,10
gpt2,0,short,10,6,5,16,0.7,0.75,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,6,6,16,0.7,0.875,0.9324675324675326,0.375,0.5,10
gpt2,0,short,10,6,7,16,0.7,0.875,0.9870129870129871,0.25,0.4,10
gpt2,0,short,10,6,8,16,0.7,0.875,0.9012987012987014,0.125,0.3,10
gpt2,0,short,10,6,9,16,0.7,0.875,0.9402597402597404,0.0,0.0,10
gpt2,0,short,10,6,10,16,0.7,0.875,0.8857142857142859,0.125,0.1,10
gpt2,0,short,10,6,11,16,0.7,1.0,0.9922077922077923,0.125,0.3,10
gpt2,0,short,10,6,0,16,0.9,0.875,0.9454545454545455,0.75,0.8,10
gpt2,0,short,10,6,1,16,0.9,0.875,0.9272727272727274,0.875,0.9,10
gpt2,0,short,10,6,2,16,0.9,1.0,0.9558441558441559,0.75,0.8,10
gpt2,0,short,10,6,3,16,0.9,1.0,0.9714285714285715,0.25,0.4,10
gpt2,0,short,10,6,4,16,0.9,0.75,0.794805194805195,0.625,0.5,10
gpt2,0,short,10,6,5,16,0.9,0.75,0.9142857142857144,0.75,0.8,10
gpt2,0,short,10,6,6,16,0.9,0.875,0.9324675324675326,0.375,0.5,10
gpt2,0,short,10,6,7,16,0.9,0.875,0.9870129870129871,0.25,0.4,10
gpt2,0,short,10,6,8,16,0.9,0.875,0.9012987012987014,0.125,0.3,10
gpt2,0,short,10,6,9,16,0.9,0.875,0.9402597402597404,0.0,0.0,10
gpt2,0,short,10,6,10,16,0.9,0.875,0.8857142857142859,0.125,0.1,10
gpt2,0,short,10,6,11,16,0.9,1.0,0.9922077922077923,0.125,0.3,10
gpt2,0,short,10,6,0,32,0.1,0.875,0.9584415584415585,0.75,0.8,10
gpt2,0,short,10,6,1,32,0.1,0.875,0.9324675324675326,0.75,0.8,10
gpt2,0,short,10,6,2,32,0.1,0.75,0.8103896103896105,0.875,0.9,10
gpt2,0,short,10,6,3,32,0.1,1.0,0.9870129870129871,0.875,0.9,10
gpt2,0,short,10,6,4,32,0.1,1.0,0.9480519480519481,0.0,0.2,10
gpt2,0,short,10,6,5,32,0.1,0.75,0.8701298701298703,0.875,0.9,10
gpt2,0,short,10,6,6,32,0.1,0.875,0.9480519480519481,0.125,0.3,10
gpt2,0,short,10,6,7,32,0.1,0.875,0.9506493506493507,0.375,0.4,10
gpt2,0,short,10,6,8,32,0.1,0.875,0.8805194805194807,0.875,0.9,10
gpt2,0,short,10,6,9,32,0.1,0.875,0.916883116883117,0.5,0.6,10
gpt2,0,short,10,6,10,32,0.1,1.0,0.9792207792207793,0.0,0.1,10
gpt2,0,short,10,6,11,32,0.1,0.875,0.9220779220779222,0.375,0.4,10
gpt2,0,short,10,6,0,32,0.3,0.875,0.9584415584415585,0.75,0.8,10
gpt2,0,short,10,6,1,32,0.3,0.875,0.9324675324675326,0.75,0.8,10
gpt2,0,short,10,6,2,32,0.3,0.75,0.8103896103896105,0.875,0.9,10
gpt2,0,short,10,6,3,32,0.3,1.0,0.9870129870129871,0.875,0.9,10
gpt2,0,short,10,6,4,32,0.3,1.0,0.9480519480519481,0.0,0.2,10
gpt2,0,short,10,6,5,32,0.3,0.75,0.8701298701298703,0.875,0.9,10
gpt2,0,short,10,6,6,32,0.3,0.875,0.9480519480519481,0.125,0.3,10
gpt2,0,short,10,6,7,32,0.3,0.875,0.9506493506493507,0.375,0.4,10
gpt2,0,short,10,6,8,32,0.3,0.875,0.8805194805194807,0.875,0.9,10
